target,source,flowunique,flow,hour
DTSZ03,BSSZ01,113,116,12
DTSZ03,BSSZ02,65,68,12
DTSZ03,BSSZ03,140,140,12
DTSZ03,BTSZ01,134,135,12
DTSZ03,BTSZ02,41,41,12
DTSZ03,BTSZ03,46,46,12
DTSZ03,BTSZ06,74,73,12
DTSZ03,BTSZ07,41,41,12
DTSZ03,BTSZ08,41,41,12
DTSZ03,CHSZ03,197,196,12
DTSZ03,CKSZ05,65,63,12
DTSZ03,CLSZ04,74,73,12
DTSZ03,CLSZ06,45,45,12
DTSZ03,DTSZ01,167,166,12
DTSZ03,DTSZ02,477,490,12
DTSZ03,DTSZ03,1088,1256,12
DTSZ03,DTSZ05,127,127,12
DTSZ03,DTSZ06,146,144,12
DTSZ03,DTSZ07,58,58,12
DTSZ03,DTSZ08,123,123,12
DTSZ03,DTSZ09,73,72,12
DTSZ03,DTSZ11,173,173,12
DTSZ03,DTSZ12,853,852,12
DTSZ03,GLSZ01,41,41,12
DTSZ03,GLSZ02,101,104,12
DTSZ03,GLSZ03,84,82,12
DTSZ03,GLSZ04,629,629,12
DTSZ03,GLSZ05,379,401,12
DTSZ03,HGSZ02,68,68,12
DTSZ03,HGSZ03,65,63,12
DTSZ03,HGSZ04,95,93,12
DTSZ03,HGSZ05,85,86,12
DTSZ03,HGSZ06,42,42,12
DTSZ03,HGSZ07,155,155,12
DTSZ03,HGSZ08,81,81,12
DTSZ03,JESZ05,72,73,12
DTSZ03,JWSZ02,41,41,12
DTSZ03,JWSZ03,53,53,12
DTSZ03,JWSZ04,58,58,12
DTSZ03,JWSZ08,109,108,12
DTSZ03,JWSZ09,104,105,12
DTSZ03,KLSZ01,166,169,12
DTSZ03,KLSZ03,46,46,12
DTSZ03,KLSZ05,424,423,12
DTSZ03,KLSZ06,161,162,12
DTSZ03,KLSZ07,108,107,12
DTSZ03,KLSZ08,77,77,12
DTSZ03,KLSZ09,275,281,12
DTSZ03,MESZ01,43,49,12
DTSZ03,MPSZ01,143,142,12
DTSZ03,MPSZ02,159,163,12
DTSZ03,MPSZ03,437,437,12
DTSZ03,MSSZ01,502,524,12
DTSZ03,MUSZ01,216,215,12
DTSZ03,MUSZ02,51,51,12
DTSZ03,MUSZ03,89,89,12
DTSZ03,NTSZ04,132,132,12
DTSZ03,NVSZ01,178,181,12
DTSZ03,NVSZ02,180,177,12
DTSZ03,ORSZ02,629,640,12
DTSZ03,ORSZ03,239,243,12
DTSZ03,OTSZ01,157,157,12
DTSZ03,OTSZ03,343,350,12
DTSZ03,OTSZ04,119,122,12
DTSZ03,PGSZ03,104,104,12
DTSZ03,PGSZ04,127,126,12
DTSZ03,PGSZ05,77,76,12
DTSZ03,PRSZ02,73,73,12
DTSZ03,PRSZ03,85,85,12
DTSZ03,PRSZ05,105,105,12
DTSZ03,PRSZ08,45,46,12
DTSZ03,QTSZ02,49,51,12
DTSZ03,QTSZ05,63,62,12
DTSZ03,QTSZ06,53,53,12
DTSZ03,QTSZ08,69,68,12
DTSZ03,QTSZ11,41,41,12
DTSZ03,RCSZ01,139,138,12
DTSZ03,RCSZ02,165,169,12
DTSZ03,RCSZ03,41,41,12
DTSZ03,RCSZ04,43,43,12
DTSZ03,RCSZ05,126,126,12
DTSZ03,RCSZ09,108,108,12
DTSZ03,RCSZ10,261,257,12
DTSZ03,RVSZ05,57,58,12
DTSZ03,SBSZ03,49,49,12
DTSZ03,SESZ02,90,89,12
DTSZ03,SESZ03,147,144,12
DTSZ03,SESZ04,89,88,12
DTSZ03,SESZ05,49,49,12
DTSZ03,SESZ06,101,100,12
DTSZ03,SGSZ04,101,101,12
DTSZ03,SGSZ05,40,41,12
DTSZ03,SGSZ06,201,201,12
DTSZ03,SGSZ07,59,59,12
DTSZ03,SISZ01,119,119,12
DTSZ03,SRSZ01,92,93,12
DTSZ03,SRSZ02,132,132,12
DTSZ03,SRSZ03,116,116,12
DTSZ03,SVSZ01,103,105,12
DTSZ03,TMSZ02,308,308,12
DTSZ03,TMSZ03,190,189,12
DTSZ03,TMSZ04,142,142,12
DTSZ03,TMSZ05,58,61,12
DTSZ03,TNSZ01,82,82,12
DTSZ03,TNSZ02,68,68,12
DTSZ03,TNSZ03,42,42,12
DTSZ03,TNSZ04,55,57,12
DTSZ03,TPSZ01,42,43,12
DTSZ03,TPSZ02,169,170,12
DTSZ03,TPSZ06,45,46,12
DTSZ03,TPSZ12,89,88,12
DTSZ03,WDSZ02,43,43,12
DTSZ03,WDSZ03,95,95,12
DTSZ03,WDSZ04,47,47,12
DTSZ03,WDSZ05,42,42,12
DTSZ03,YSSZ02,59,61,12
DTSZ03,YSSZ03,63,63,12
DTSZ03,YSSZ04,82,82,12
DTSZ03,YSSZ09,76,76,12
DTSZ03,AMSZ02,62,61,16
DTSZ03,AMSZ03,65,65,16
DTSZ03,AMSZ04,43,43,16
DTSZ03,AMSZ08,47,49,16
DTSZ03,BDSZ01,117,115,16
DTSZ03,BDSZ02,41,41,16
DTSZ03,BDSZ03,90,90,16
DTSZ03,BDSZ04,246,247,16
DTSZ03,BDSZ05,177,177,16
DTSZ03,BDSZ06,149,153,16
DTSZ03,BDSZ07,62,61,16
DTSZ03,BKSZ01,41,41,16
DTSZ03,BKSZ05,50,50,16
DTSZ03,BKSZ07,46,46,16
DTSZ03,BMSZ01,235,240,16
DTSZ03,BMSZ04,46,46,16
DTSZ03,BMSZ07,80,80,16
DTSZ03,BMSZ09,77,76,16
DTSZ03,BMSZ10,47,47,16
DTSZ03,BMSZ13,47,47,16
DTSZ03,BMSZ15,40,41,16
DTSZ03,BMSZ16,51,51,16
DTSZ03,BPSZ04,40,41,16
DTSZ03,BPSZ05,40,41,16
DTSZ03,BSSZ01,84,84,16
DTSZ03,BSSZ02,42,45,16
DTSZ03,BSSZ03,90,93,16
DTSZ03,BTSZ01,70,70,16
DTSZ03,BTSZ06,57,57,16
DTSZ03,CCSZ01,58,58,16
DTSZ03,CHSZ03,331,325,16
DTSZ03,CLSZ04,58,58,16
DTSZ03,CLSZ06,42,43,16
DTSZ03,DTSZ01,197,197,16
DTSZ03,DTSZ02,373,375,16
DTSZ03,DTSZ03,959,1112,16
DTSZ03,DTSZ05,97,96,16
DTSZ03,DTSZ06,151,151,16
DTSZ03,DTSZ08,90,92,16
DTSZ03,DTSZ09,66,65,16
DTSZ03,DTSZ11,200,196,16
DTSZ03,DTSZ12,851,852,16
DTSZ03,GLSZ01,46,46,16
DTSZ03,GLSZ02,86,85,16
DTSZ03,GLSZ03,74,76,16
DTSZ03,GLSZ04,512,502,16
DTSZ03,GLSZ05,293,290,16
DTSZ03,HGSZ02,47,47,16
DTSZ03,HGSZ04,59,61,16
DTSZ03,HGSZ05,57,58,16
DTSZ03,HGSZ07,109,108,16
DTSZ03,HGSZ08,55,55,16
DTSZ03,JESZ05,78,81,16
DTSZ03,JWSZ03,50,53,16
DTSZ03,JWSZ04,40,41,16
DTSZ03,JWSZ08,84,84,16
DTSZ03,JWSZ09,55,55,16
DTSZ03,KLSZ01,180,177,16
DTSZ03,KLSZ02,46,47,16
DTSZ03,KLSZ05,452,466,16
DTSZ03,KLSZ06,155,166,16
DTSZ03,KLSZ07,77,76,16
DTSZ03,KLSZ08,65,63,16
DTSZ03,KLSZ09,323,331,16
DTSZ03,MESZ01,53,55,16
DTSZ03,MPSZ01,111,111,16
DTSZ03,MPSZ02,109,107,16
DTSZ03,MPSZ03,238,239,16
DTSZ03,MSSZ01,606,593,16
DTSZ03,MUSZ01,227,223,16
DTSZ03,MUSZ02,46,47,16
DTSZ03,MUSZ03,105,105,16
DTSZ03,NTSZ04,101,100,16
DTSZ03,NVSZ01,147,144,16
DTSZ03,NVSZ02,158,159,16
DTSZ03,ORSZ02,655,651,16
DTSZ03,ORSZ03,316,311,16
DTSZ03,OTSZ01,95,93,16
DTSZ03,OTSZ03,300,297,16
DTSZ03,OTSZ04,99,97,16
DTSZ03,PGSZ03,72,72,16
DTSZ03,PGSZ04,90,90,16
DTSZ03,PRSZ02,54,55,16
DTSZ03,PRSZ03,68,66,16
DTSZ03,PRSZ05,72,70,16
DTSZ03,QTSZ04,41,41,16
DTSZ03,QTSZ05,59,59,16
DTSZ03,QTSZ06,54,54,16
DTSZ03,QTSZ08,47,49,16
DTSZ03,RCSZ01,73,72,16
DTSZ03,RCSZ02,117,115,16
DTSZ03,RCSZ05,124,122,16
DTSZ03,RCSZ09,97,96,16
DTSZ03,RCSZ10,243,243,16
DTSZ03,SESZ02,99,97,16
DTSZ03,SESZ03,123,123,16
DTSZ03,SESZ04,73,72,16
DTSZ03,SESZ06,51,51,16
DTSZ03,SGSZ03,53,53,16
DTSZ03,SGSZ04,59,63,16
DTSZ03,SGSZ06,151,153,16
DTSZ03,SISZ01,131,130,16
DTSZ03,SRSZ01,78,77,16
DTSZ03,SRSZ02,113,113,16
DTSZ03,SRSZ03,90,92,16
DTSZ03,SVSZ01,43,45,16
DTSZ03,TMSZ02,248,250,16
DTSZ03,TMSZ03,153,153,16
DTSZ03,TMSZ04,130,127,16
DTSZ03,TMSZ05,92,90,16
DTSZ03,TNSZ01,74,73,16
DTSZ03,TNSZ02,54,54,16
DTSZ03,TNSZ04,51,51,16
DTSZ03,TPSZ02,143,143,16
DTSZ03,TPSZ09,49,50,16
DTSZ03,TPSZ12,55,55,16
DTSZ03,WDSZ03,88,88,16
DTSZ03,WDSZ04,53,54,16
DTSZ03,YSSZ03,47,47,16
DTSZ03,YSSZ04,47,47,16
DTSZ03,YSSZ09,62,61,16
DTSZ03,BDSZ04,57,57,20
DTSZ03,BMSZ01,68,68,20
DTSZ03,CCSZ01,84,82,20
DTSZ03,CHSZ03,149,147,20
DTSZ03,DTSZ01,88,89,20
DTSZ03,DTSZ02,200,205,20
DTSZ03,DTSZ03,622,691,20
DTSZ03,DTSZ05,42,42,20
DTSZ03,DTSZ06,158,154,20
DTSZ03,DTSZ08,54,54,20
DTSZ03,DTSZ11,140,143,20
DTSZ03,DTSZ12,408,409,20
DTSZ03,GLSZ04,155,153,20
DTSZ03,KLSZ05,188,188,20
DTSZ03,KLSZ06,58,59,20
DTSZ03,KLSZ09,151,154,20
DTSZ03,MPSZ03,49,51,20
DTSZ03,MSSZ01,292,293,20
DTSZ03,MUSZ01,49,50,20
DTSZ03,NVSZ01,54,55,20
DTSZ03,ORSZ02,147,146,20
DTSZ03,ORSZ03,90,90,20
DTSZ03,OTSZ03,88,88,20
DTSZ03,RCSZ02,77,77,20
DTSZ03,RCSZ05,45,45,20
DTSZ03,RCSZ10,55,55,20
DTSZ03,SISZ01,82,82,20
DTSZ03,SRSZ02,77,76,20
DTSZ03,SRSZ03,63,62,20
MESZ01,DTSZ03,63,63,8
MESZ01,KLSZ05,115,117,8
MESZ01,MESZ01,115,131,8
MESZ01,DTSZ02,63,62,12
MESZ01,DTSZ03,57,59,12
MESZ01,DTSZ12,41,42,12
MESZ01,KLSZ05,111,109,12
MESZ01,MESZ01,134,154,12
MESZ01,MSSZ01,57,57,12
MESZ01,DTSZ02,42,42,16
MESZ01,DTSZ03,46,46,16
MESZ01,DTSZ12,65,63,16
MESZ01,KLSZ05,149,149,16
MESZ01,MESZ01,95,107,16
MESZ01,MSSZ01,68,68,16
MESZ01,KLSZ05,86,86,20
MESZ01,MESZ01,62,62,20
MSSZ01,BMSZ01,41,41,8
MSSZ01,CHSZ03,43,45,8
MSSZ01,DTSZ02,80,81,8
MSSZ01,DTSZ03,393,400,8
MSSZ01,DTSZ06,89,89,8
MSSZ01,DTSZ12,327,333,8
MSSZ01,GLSZ04,66,66,8
MSSZ01,KLSZ05,115,112,8
MSSZ01,KLSZ09,80,82,8
MSSZ01,MPSZ03,45,46,8
MSSZ01,MSSZ01,486,559,8
MSSZ01,ORSZ02,45,45,8
MSSZ01,ORSZ03,43,43,8
MSSZ01,OTSZ03,68,69,8
MSSZ01,SVSZ01,104,109,8
MSSZ01,BMSZ01,57,59,12
MSSZ01,CHSZ03,43,43,12
MSSZ01,DTSZ01,95,96,12
MSSZ01,DTSZ02,263,271,12
MSSZ01,DTSZ03,599,621,12
MSSZ01,DTSZ06,111,112,12
MSSZ01,DTSZ11,80,78,12
MSSZ01,DTSZ12,674,653,12
MSSZ01,GLSZ04,54,54,12
MSSZ01,GLSZ05,54,55,12
MSSZ01,KLSZ05,135,138,12
MSSZ01,KLSZ09,159,162,12
MSSZ01,MESZ01,76,77,12
MSSZ01,MPSZ03,46,46,12
MSSZ01,MSSZ01,957,1115,12
MSSZ01,MUSZ01,42,42,12
MSSZ01,NVSZ01,72,72,12
MSSZ01,ORSZ02,150,147,12
MSSZ01,ORSZ03,46,46,12
MSSZ01,OTSZ03,140,139,12
MSSZ01,RCSZ02,51,51,12
MSSZ01,RCSZ05,47,49,12
MSSZ01,RCSZ10,50,50,12
MSSZ01,SISZ01,57,57,12
MSSZ01,SRSZ02,66,65,12
MSSZ01,SRSZ03,47,47,12
MSSZ01,SVSZ01,86,86,12
MSSZ01,BMSZ01,72,70,16
MSSZ01,CHSZ03,86,86,16
MSSZ01,DTSZ01,70,69,16
MSSZ01,DTSZ02,159,157,16
MSSZ01,DTSZ03,544,576,16
MSSZ01,DTSZ06,116,115,16
MSSZ01,DTSZ08,42,42,16
MSSZ01,DTSZ11,69,69,16
MSSZ01,DTSZ12,811,799,16
MSSZ01,GLSZ04,49,49,16
MSSZ01,KLSZ05,162,165,16
MSSZ01,KLSZ06,74,74,16
MSSZ01,KLSZ09,158,158,16
MSSZ01,MESZ01,89,88,16
MSSZ01,MSSZ01,1003,1152,16
MSSZ01,ORSZ02,95,93,16
MSSZ01,ORSZ03,47,47,16
MSSZ01,OTSZ03,85,84,16
MSSZ01,RCSZ05,55,57,16
MSSZ01,SISZ01,119,123,16
MSSZ01,SVSZ01,63,62,16
MSSZ01,DTSZ03,188,185,20
MSSZ01,DTSZ06,69,68,20
MSSZ01,DTSZ11,54,55,20
MSSZ01,DTSZ12,244,257,20
MSSZ01,KLSZ05,108,112,20
MSSZ01,KLSZ09,58,61,20
MSSZ01,MSSZ01,463,527,20
MPSZ03,AMSZ03,47,47,8
MPSZ03,AMSZ04,50,50,8
MPSZ03,AMSZ06,42,42,8
MPSZ03,BDSZ01,313,312,8
MPSZ03,BDSZ02,119,116,8
MPSZ03,BDSZ03,826,824,8
MPSZ03,BDSZ04,710,722,8
MPSZ03,BDSZ05,2785,2853,8
MPSZ03,BDSZ06,1007,991,8
MPSZ03,BDSZ07,608,610,8
MPSZ03,BDSZ08,275,277,8
MPSZ03,BMSZ10,42,42,8
MPSZ03,BMSZ16,41,41,8
MPSZ03,BSSZ01,72,70,8
MPSZ03,BSSZ03,70,70,8
MPSZ03,CHSZ02,46,47,8
MPSZ03,CHSZ03,180,182,8
MPSZ03,CKSZ05,41,41,8
MPSZ03,DTSZ01,53,53,8
MPSZ03,DTSZ02,66,65,8
MPSZ03,DTSZ03,69,68,8
MPSZ03,DTSZ12,46,47,8
MPSZ03,GLSZ01,43,43,8
MPSZ03,GLSZ02,128,131,8
MPSZ03,GLSZ03,146,144,8
MPSZ03,GLSZ04,983,988,8
MPSZ03,GLSZ05,1713,1764,8
MPSZ03,HGSZ02,55,55,8
MPSZ03,HGSZ03,40,41,8
MPSZ03,HGSZ04,113,112,8
MPSZ03,HGSZ05,89,89,8
MPSZ03,HGSZ07,134,135,8
MPSZ03,HGSZ08,69,69,8
MPSZ03,KLSZ01,105,107,8
MPSZ03,KLSZ02,47,47,8
MPSZ03,KLSZ03,49,49,8
MPSZ03,KLSZ05,392,398,8
MPSZ03,KLSZ06,47,47,8
MPSZ03,KLSZ07,70,72,8
MPSZ03,KLSZ09,66,65,8
MPSZ03,MPSZ01,776,806,8
MPSZ03,MPSZ02,811,806,8
MPSZ03,MPSZ03,3353,3964,8
MPSZ03,NVSZ01,95,93,8
MPSZ03,NVSZ02,43,43,8
MPSZ03,ORSZ02,116,113,8
MPSZ03,OTSZ03,43,43,8
MPSZ03,PGSZ03,54,54,8
MPSZ03,PGSZ04,105,108,8
MPSZ03,PGSZ05,73,74,8
MPSZ03,PRSZ02,100,103,8
MPSZ03,PRSZ03,144,143,8
MPSZ03,PRSZ05,154,151,8
MPSZ03,PRSZ08,69,69,8
MPSZ03,RCSZ01,46,47,8
MPSZ03,RCSZ02,65,63,8
MPSZ03,SESZ02,86,86,8
MPSZ03,SESZ03,101,101,8
MPSZ03,SESZ04,74,73,8
MPSZ03,SESZ05,46,46,8
MPSZ03,SESZ06,46,50,8
MPSZ03,SGSZ03,41,42,8
MPSZ03,SGSZ04,80,78,8
MPSZ03,SGSZ06,70,70,8
MPSZ03,SISZ01,100,101,8
MPSZ03,SVSZ01,104,103,8
MPSZ03,TMSZ02,437,444,8
MPSZ03,TMSZ03,304,306,8
MPSZ03,TMSZ04,308,313,8
MPSZ03,TMSZ05,99,103,8
MPSZ03,TPSZ02,96,95,8
MPSZ03,TPSZ09,45,45,8
MPSZ03,WDSZ03,46,46,8
MPSZ03,AMSZ03,42,42,12
MPSZ03,BDSZ01,267,271,12
MPSZ03,BDSZ02,101,103,12
MPSZ03,BDSZ03,711,710,12
MPSZ03,BDSZ04,836,815,12
MPSZ03,BDSZ05,2237,2298,12
MPSZ03,BDSZ06,876,855,12
MPSZ03,BDSZ07,593,606,12
MPSZ03,BDSZ08,162,163,12
MPSZ03,BMSZ01,117,117,12
MPSZ03,BMSZ07,66,65,12
MPSZ03,BMSZ10,46,46,12
MPSZ03,BSSZ01,73,72,12
MPSZ03,BSSZ03,92,92,12
MPSZ03,BTSZ01,47,49,12
MPSZ03,CHSZ03,259,255,12
MPSZ03,DTSZ01,203,205,12
MPSZ03,DTSZ02,258,251,12
MPSZ03,DTSZ03,273,279,12
MPSZ03,DTSZ12,123,120,12
MPSZ03,GLSZ01,41,41,12
MPSZ03,GLSZ02,139,139,12
MPSZ03,GLSZ03,180,176,12
MPSZ03,GLSZ04,1315,1311,12
MPSZ03,GLSZ05,2041,2103,12
MPSZ03,HGSZ02,46,46,12
MPSZ03,HGSZ04,77,76,12
MPSZ03,HGSZ05,66,65,12
MPSZ03,HGSZ07,136,138,12
MPSZ03,HGSZ08,82,81,12
MPSZ03,KLSZ01,90,95,12
MPSZ03,KLSZ03,57,57,12
MPSZ03,KLSZ05,487,494,12
MPSZ03,KLSZ06,115,117,12
MPSZ03,KLSZ07,51,51,12
MPSZ03,KLSZ08,53,53,12
MPSZ03,KLSZ09,131,132,12
MPSZ03,MPSZ01,633,651,12
MPSZ03,MPSZ02,1017,992,12
MPSZ03,MPSZ03,3811,4525,12
MPSZ03,MUSZ01,72,70,12
MPSZ03,NTSZ04,46,46,12
MPSZ03,NVSZ01,88,86,12
MPSZ03,NVSZ02,80,81,12
MPSZ03,ORSZ02,435,431,12
MPSZ03,ORSZ03,112,111,12
MPSZ03,OTSZ01,58,58,12
MPSZ03,OTSZ03,119,122,12
MPSZ03,PGSZ03,50,50,12
MPSZ03,PGSZ04,80,81,12
MPSZ03,PGSZ05,46,46,12
MPSZ03,PRSZ02,95,93,12
MPSZ03,PRSZ03,131,130,12
MPSZ03,PRSZ05,122,120,12
MPSZ03,PRSZ08,53,54,12
MPSZ03,QTSZ08,42,42,12
MPSZ03,RCSZ01,74,73,12
MPSZ03,RCSZ02,132,135,12
MPSZ03,RCSZ05,53,54,12
MPSZ03,RCSZ09,55,57,12
MPSZ03,RCSZ10,153,157,12
MPSZ03,SESZ02,57,57,12
MPSZ03,SESZ03,109,108,12
MPSZ03,SESZ04,43,43,12
MPSZ03,SESZ06,51,51,12
MPSZ03,SGSZ04,63,63,12
MPSZ03,SGSZ06,88,88,12
MPSZ03,SISZ01,109,111,12
MPSZ03,SRSZ01,45,45,12
MPSZ03,SRSZ02,59,59,12
MPSZ03,SVSZ01,43,43,12
MPSZ03,TMSZ02,419,412,12
MPSZ03,TMSZ03,248,250,12
MPSZ03,TMSZ04,273,269,12
MPSZ03,TMSZ05,149,154,12
MPSZ03,TNSZ01,41,41,12
MPSZ03,TNSZ04,43,43,12
MPSZ03,TPSZ02,97,97,12
MPSZ03,TPSZ12,74,77,12
MPSZ03,AMSZ05,42,42,16
MPSZ03,BDSZ01,274,275,16
MPSZ03,BDSZ02,92,95,16
MPSZ03,BDSZ03,571,570,16
MPSZ03,BDSZ04,570,568,16
MPSZ03,BDSZ05,2002,2115,16
MPSZ03,BDSZ06,595,578,16
MPSZ03,BDSZ07,572,593,16
MPSZ03,BDSZ08,201,201,16
MPSZ03,BMSZ01,144,142,16
MPSZ03,BMSZ07,70,73,16
MPSZ03,BMSZ09,43,43,16
MPSZ03,BMSZ16,43,45,16
MPSZ03,BSSZ01,58,58,16
MPSZ03,BSSZ03,55,55,16
MPSZ03,CHSZ03,385,381,16
MPSZ03,DTSZ01,225,224,16
MPSZ03,DTSZ02,289,288,16
MPSZ03,DTSZ03,329,327,16
MPSZ03,DTSZ12,144,144,16
MPSZ03,GLSZ01,53,54,16
MPSZ03,GLSZ02,104,104,16
MPSZ03,GLSZ03,208,205,16
MPSZ03,GLSZ04,917,957,16
MPSZ03,GLSZ05,1719,1712,16
MPSZ03,HGSZ04,57,58,16
MPSZ03,HGSZ05,46,46,16
MPSZ03,HGSZ07,96,97,16
MPSZ03,HGSZ08,89,89,16
MPSZ03,KLSZ01,68,66,16
MPSZ03,KLSZ05,468,460,16
MPSZ03,KLSZ06,101,101,16
MPSZ03,KLSZ07,80,81,16
MPSZ03,KLSZ08,58,58,16
MPSZ03,KLSZ09,93,93,16
MPSZ03,MPSZ01,570,572,16
MPSZ03,MPSZ02,744,743,16
MPSZ03,MPSZ03,3152,3679,16
MPSZ03,MUSZ01,77,77,16
MPSZ03,NTSZ04,43,43,16
MPSZ03,NVSZ01,99,99,16
MPSZ03,NVSZ02,76,76,16
MPSZ03,ORSZ02,579,581,16
MPSZ03,ORSZ03,209,208,16
MPSZ03,OTSZ01,46,47,16
MPSZ03,OTSZ03,97,101,16
MPSZ03,OTSZ04,42,42,16
MPSZ03,PGSZ03,57,58,16
MPSZ03,PGSZ04,50,50,16
MPSZ03,PRSZ02,53,53,16
MPSZ03,PRSZ03,93,96,16
MPSZ03,PRSZ05,117,119,16
MPSZ03,RCSZ01,73,72,16
MPSZ03,RCSZ02,115,112,16
MPSZ03,RCSZ05,68,66,16
MPSZ03,RCSZ10,149,153,16
MPSZ03,SESZ03,81,80,16
MPSZ03,SGSZ04,70,70,16
MPSZ03,SGSZ06,100,101,16
MPSZ03,SISZ01,161,159,16
MPSZ03,SRSZ01,62,61,16
MPSZ03,SRSZ02,50,51,16
MPSZ03,TMSZ01,43,45,16
MPSZ03,TMSZ02,308,308,16
MPSZ03,TMSZ03,230,235,16
MPSZ03,TMSZ04,217,215,16
MPSZ03,TMSZ05,142,140,16
MPSZ03,TPSZ02,92,93,16
MPSZ03,TPSZ12,45,45,16
MPSZ03,BDSZ01,73,73,20
MPSZ03,BDSZ03,220,224,20
MPSZ03,BDSZ04,251,261,20
MPSZ03,BDSZ05,1161,1172,20
MPSZ03,BDSZ06,231,230,20
MPSZ03,BDSZ07,306,306,20
MPSZ03,BDSZ08,59,59,20
MPSZ03,BMSZ01,81,81,20
MPSZ03,CHSZ03,251,244,20
MPSZ03,DTSZ01,144,147,20
MPSZ03,DTSZ02,166,162,20
MPSZ03,DTSZ03,207,209,20
MPSZ03,DTSZ12,86,86,20
MPSZ03,GLSZ03,70,70,20
MPSZ03,GLSZ04,440,463,20
MPSZ03,GLSZ05,932,923,20
MPSZ03,HGSZ07,42,42,20
MPSZ03,KLSZ05,193,190,20
MPSZ03,KLSZ06,78,77,20
MPSZ03,KLSZ09,70,69,20
MPSZ03,MPSZ01,275,278,20
MPSZ03,MPSZ02,440,439,20
MPSZ03,MPSZ03,2228,2461,20
MPSZ03,MUSZ01,51,53,20
MPSZ03,NVSZ01,46,46,20
MPSZ03,ORSZ02,236,240,20
MPSZ03,ORSZ03,140,138,20
MPSZ03,OTSZ03,93,95,20
MPSZ03,PRSZ03,53,53,20
MPSZ03,PRSZ05,42,42,20
MPSZ03,RCSZ01,58,59,20
MPSZ03,RCSZ02,90,89,20
MPSZ03,RCSZ05,51,53,20
MPSZ03,RCSZ10,41,41,20
MPSZ03,SISZ01,117,117,20
MPSZ03,SRSZ02,51,51,20
MPSZ03,TMSZ02,128,127,20
MPSZ03,TMSZ03,66,66,20
MPSZ03,TMSZ04,68,66,20
MPSZ03,TMSZ05,84,82,20
BMSZ01,AMSZ02,63,62,8
BMSZ01,AMSZ03,58,58,8
BMSZ01,AMSZ04,41,41,8
BMSZ01,AMSZ09,45,45,8
BMSZ01,BDSZ01,130,127,8
BMSZ01,BDSZ02,43,45,8
BMSZ01,BDSZ03,95,96,8
BMSZ01,BDSZ04,149,153,8
BMSZ01,BDSZ05,81,82,8
BMSZ01,BDSZ06,89,90,8
BMSZ01,BKSZ02,57,59,8
BMSZ01,BKSZ05,95,96,8
BMSZ01,BKSZ07,68,69,8
BMSZ01,BKSZ08,58,58,8
BMSZ01,BKSZ09,57,57,8
BMSZ01,BMSZ01,1605,1805,8
BMSZ01,BMSZ02,101,101,8
BMSZ01,BMSZ03,76,76,8
BMSZ01,BMSZ04,97,96,8
BMSZ01,BMSZ05,59,62,8
BMSZ01,BMSZ07,242,243,8
BMSZ01,BMSZ08,117,119,8
BMSZ01,BMSZ09,158,158,8
BMSZ01,BMSZ10,147,149,8
BMSZ01,BMSZ11,103,104,8
BMSZ01,BMSZ13,639,651,8
BMSZ01,BMSZ14,158,158,8
BMSZ01,BMSZ15,304,302,8
BMSZ01,BMSZ16,263,270,8
BMSZ01,BMSZ17,348,352,8
BMSZ01,BPSZ02,45,46,8
BMSZ01,BPSZ03,45,45,8
BMSZ01,BPSZ05,68,68,8
BMSZ01,BSSZ01,66,69,8
BMSZ01,BSSZ02,40,42,8
BMSZ01,BSSZ03,90,90,8
BMSZ01,BTSZ01,104,105,8
BMSZ01,BTSZ06,73,72,8
BMSZ01,BTSZ07,50,51,8
BMSZ01,BTSZ08,70,69,8
BMSZ01,CHSZ03,88,88,8
BMSZ01,CKSZ01,42,42,8
BMSZ01,CKSZ03,57,58,8
BMSZ01,CKSZ05,53,53,8
BMSZ01,CKSZ06,54,54,8
BMSZ01,CLSZ04,126,128,8
BMSZ01,CLSZ06,108,108,8
BMSZ01,CLSZ07,78,82,8
BMSZ01,CLSZ08,96,97,8
BMSZ01,DTSZ01,120,123,8
BMSZ01,DTSZ02,198,197,8
BMSZ01,DTSZ03,100,100,8
BMSZ01,DTSZ06,51,51,8
BMSZ01,DTSZ10,53,54,8
BMSZ01,DTSZ12,78,77,8
BMSZ01,GLSZ02,54,57,8
BMSZ01,GLSZ04,433,421,8
BMSZ01,GLSZ05,158,161,8
BMSZ01,HGSZ01,53,53,8
BMSZ01,HGSZ02,55,55,8
BMSZ01,HGSZ03,78,77,8
BMSZ01,HGSZ04,143,143,8
BMSZ01,HGSZ05,70,69,8
BMSZ01,HGSZ07,131,130,8
BMSZ01,HGSZ08,55,55,8
BMSZ01,JESZ01,47,47,8
BMSZ01,JESZ05,47,47,8
BMSZ01,JESZ08,51,51,8
BMSZ01,JWSZ02,76,74,8
BMSZ01,JWSZ03,92,90,8
BMSZ01,JWSZ04,105,105,8
BMSZ01,JWSZ08,136,138,8
BMSZ01,JWSZ09,176,177,8
BMSZ01,KLSZ01,180,180,8
BMSZ01,KLSZ05,68,68,8
BMSZ01,KLSZ06,239,231,8
BMSZ01,KLSZ07,108,105,8
BMSZ01,KLSZ08,49,49,8
BMSZ01,KLSZ09,109,108,8
BMSZ01,MPSZ01,62,61,8
BMSZ01,MPSZ02,69,68,8
BMSZ01,MPSZ03,108,108,8
BMSZ01,MUSZ01,116,113,8
